height,weight,wingspan,points_scored,rebounds,assists,plusminus,fgpct,pheight,pweight,pwingspan,pos
201.43999999999997,97.64,211.24666666666667,0.07889546351084813,0.15779092702169625,0.03944773175542406,7,0.5,200.66,99.97,214.63,PF
201.43999999999997,97.64,211.24666666666667,0.13620885360640383,0.13620885360640383,0.06810442680320192,-12,0.5,200.02,96.98,210.18,PF
194.5233333333333,93.13666666666666,210.18333333333337,0.3341067285072755,0.13921113687803147,0.0,-1,0.625,200.66,103.33,211.46,SF
200.0233333333333,98.00666666666666,215.04999999999998,0.2883075279991129,0.2242391884437545,0.09610250933303764,8,0.235,203.0,97.51,210.82,PF
194.5233333333333,93.13666666666666,210.18333333333337,0.43147208121827413,0.12690355329949238,0.10152284263959391,2,0.385,198.76,88.0,201.93,SG
194.5233333333333,93.13666666666666,210.18333333333337,0.1879404855423556,0.1879404855423556,0.0,-4,0.333,191.77,75.93,204.47,SG
192.09,91.17,205.10500000000002,0.5818181818181818,0.0,0.14545454545454545,3,0.667,182.88,91.81,193.68,PG
200.0233333333333,98.00666666666666,215.04999999999998,0.0,0.24640657089248594,0.061601642723121484,4,0.0,200.66,92.08,211.46,PF
200.34,98.475,212.405,0.7614213199902085,0.4568527919941251,0.07614213199902085,8,1.0,218.44,113.38,223.52,C
201.93,99.84,212.72,0.33783783783783783,0.27027027027027023,0.13513513513513511,-6,1.0,203.2,100.88,222.25,PF
192.61666666666667,92.01666666666667,198.54333333333332,0.46801872074883,0.187207488299532,0.031201248049921998,-13,0.417,197.48,93.26,205.74,SG
192.61666666666667,92.01666666666667,198.54333333333332,0.6673114119277261,0.14506769824515786,0.11605415859612628,-10,0.353,187.96,82.1,191.77,PG
192.61666666666667,92.01666666666667,198.54333333333332,0.3345724907063197,0.1858736059479554,0.14869888475836432,5,0.4,182.24,80.74,193.68,PG
201.93,99.84,212.72,0.4391582798830452,0.1097895699707613,0.05489478498538065,4,0.667,205.74,111.11,215.9,C
197.69666666666663,95.69333333333334,205.10333333333332,0.5314437554417283,0.21257750217669133,0.10628875108834566,9,0.333,200.66,102.04,211.455,SF
192.61666666666667,92.01666666666667,198.54333333333332,0.7202881154190368,0.21608643462571103,0.07202881154190369,6,0.571,194.31,95.53,215.26,SG
203.36,105.76750000000001,216.37625,0.40677966097755164,0.3196125907680763,0.08716707020947535,12,0.357,201.93,99.84,212.72,PF
189.2266666666667,85.36666666666666,197.06333333333336,0.28476506879119456,0.08542952063735837,0.08542952063735837,13,0.375,194.31,92.35,203.2,SG
189.2266666666667,85.36666666666666,197.06333333333336,0.19169329073482427,0.0,0.06389776357827476,-9,0.5,186.69,88.81,193.04,PG
189.2266666666667,85.36666666666666,197.06333333333336,0.25423728818945707,0.12711864409472853,0.12711864409472853,-8,0.333,196.85,94.89,199.39,SG
199.6,104.11333333333333,209.97,0.7279514698340689,0.13999066727578247,0.05599626691031299,9,0.529,198.76,105.41,219.08,SF
202.245,107.63499999999999,211.135,0.8333333333333333,0.3225806451612903,0.13440860215053763,7,0.6,203.84,102.78,221.62,PF
202.245,107.63499999999999,211.135,0.19308125499709072,0.2896218824956361,0.14481094124781804,0,0.4,214.0,108.41,220.34,C
199.6,104.11333333333333,209.97,0.35759897828863346,0.35759897828863346,0.17879948914431673,9,0.267,200.66,102.24,220.34,SF
191.98000000000002,91.38666666666666,200.44666666666663,0.6057206953891509,0.06730229948768343,0.16825574871920856,1,0.538,185.42,74.75,202.56,PG
202.245,107.63499999999999,211.135,0.6711409395973155,0.1342281879194631,0.0,4,1.0,203.2,82.64,223.52,PF
205.53333333333333,105.53333333333335,220.3466666666667,0.21978021978021978,0.07326007326007326,0.03663003663003663,-4,0.286,197.48,108.95,207.64,PF
205.53333333333333,105.53333333333335,220.3466666666667,0.2046384720606601,0.2455661664727921,0.0,-10,1.0,207.01,106.32,214.63,PF
185.42,74.75,202.56,0.6133828995712469,0.11152416355840854,0.13940520444801066,4,0.421,187.32,86.64,193.04,PG
194.94666666666663,94.13333333333333,213.99333333333334,0.17061611377642014,0.05687203792547338,0.11374407585094676,-21,0.333,194.31,97.07,207.64,SG
194.94666666666663,94.13333333333333,213.99333333333334,0.6649282919602441,0.07822685787767576,0.03911342893883788,-19,0.545,194.31,90.45,200.66,SG
215.9,93.88,228.6,0.6646525679758308,0.1510574018126888,0.030211480362537763,3,0.563,210.82,97.51,223.52,PF
215.9,93.88,228.6,0.5436893203883495,0.23300970873786409,0.038834951456310676,-4,0.667,205.74,105.96,226.7,C
192.82666666666668,92.44333333333334,211.88,0.41589648794677486,0.08317929758935497,0.2495378927680649,-1,0.636,185.42,87.07,195.58,PG
192.82666666666668,92.44333333333334,211.88,0.5366726296478826,0.13416815741197066,0.13416815741197066,2,0.348,186.06,95.89,208.28,SG
192.82666666666668,92.44333333333334,211.88,0.8467153284671532,0.145985401459854,0.145985401459854,-14,0.5,197.48,86.64,208.28,SG
215.9,93.88,228.6,0.07772020723375124,0.15544041446750248,0.15544041446750248,-2,0.0,201.93,103.15,216.54,PF
215.9,93.88,228.6,0.38009049766876185,0.10859728504821768,0.0,-11,0.6,200.02,104.69,208.28,PF
189.6533333333333,89.86666666666667,204.04666666666665,0.39270687237026647,0.11220196353436186,0.08415147265077139,-5,0.333,189.86,100.79,204.47,PG
189.6533333333333,89.86666666666667,204.04666666666665,0.4587155963302752,0.12232415902140671,0.061162079510703356,-2,0.5,194.31,94.89,219.08,SG
206.16333333333333,102.20666666666666,222.25333333333333,0.512236767275155,0.23904382472840566,0.06829823563668733,3,0.7,215.9,93.88,228.6,PF
189.6533333333333,89.86666666666667,204.04666666666665,1.1436170212765957,0.18617021276595744,0.15957446808510636,10,0.682,194.31,81.65,212.09,PG
189.6533333333333,89.86666666666667,204.04666666666665,0.3308823530020005,0.16544117650100024,0.0,8,0.286,190.5,77.29,201.93,SG
189.6533333333333,89.86666666666667,204.04666666666665,0.5878236528218581,0.1259622113189696,0.08397480754597973,6,0.714,189.23,88.54,204.47,PG
191.34333333333333,93.71333333333332,203.20000000000002,0.16296966951897063,0.40742417379742657,0.08148483475948531,-6,0.375,197.48,98.97,213.36,SG
209.235,114.35,222.885,0.21660649821449515,0.10830324910724758,0.027075812276811894,-4,0.333,201.3,110.22,225.42,C
209.235,114.35,222.885,0.3866432337434095,0.421792618629174,0.1757469244288225,-3,0.5,208.28,113.38,226.06,C
191.77,86.97000000000001,206.16,0.8483290488431877,0.20565552699228792,0.20565552699228792,-8,0.407,198.0,99.77,213.995,PG
191.77,86.97000000000001,206.16,0.9128145115170058,0.21064950265777058,0.07021650088592352,5,0.647,186.06,88.72,200.66,PG
191.34333333333333,93.71333333333332,203.20000000000002,0.47182175610175053,0.07863695935029175,0.23591087805087527,10,0.75,195.58,95.24,210.82,SG
196.53,97.10499999999999,212.09,0.26881720430107525,0.13440860215053763,0.05376344086021505,-2,0.5,194.94,109.41,206.38,SF
204.79000000000002,111.8,225.74,0.5319822671903759,0.2279924002244468,0.0,5,0.625,211.46,117.03,227.33,C
192.375,93.975,207.16875000000002,0.40133779258844976,0.24080267555306986,0.08026755851768995,24,0.667,191.77,86.09,200.66,SG
192.375,93.975,207.16875000000002,1.0069101677189625,0.059230009865821324,0.08884501479873198,5,0.4,187.32,85.64,202.56,PG
192.375,93.975,207.16875000000002,0.37617554863651104,0.07523510972730221,0.037617554863651106,-25,0.5,196.22,89.18,215.26,SG
204.79000000000002,111.8,225.74,0.7848837210443145,0.21802325584564292,0.08720930233825716,-5,0.5,207.01,111.67,218.44,PF
192.375,93.975,207.16875000000002,0.1056338028354989,0.0,0.05281690141774945,-4,0.333,193.04,97.52,203.2,SG
192.375,93.975,207.16875000000002,0.29350104821802936,0.04192872117400419,0.12578616352201258,7,0.25,184.78,82.92,201.3,PG
197.2733333333333,99.78333333333335,210.39666666666668,0.6138107416879796,0.17902813299232737,0.02557544757033248,-7,0.35,202.56,97.25,211.46,SF
197.2733333333333,99.78333333333335,210.39666666666668,0.47309833028507403,0.16697588127708493,0.05565862709236165,3,0.438,198.12,103.15,220.98,SF
194.73333333333335,94.87,205.3166666666667,0.33379694019471484,0.22253129346314324,0.13908205841446453,-15,0.444,193.04,100.7,210.18,SG
192.405,94.09,201.615,0.41577825155482107,0.2238805969910575,0.25586353941835144,-5,0.333,188.6,87.09,202.56,PG
194.73333333333335,94.87,205.3166666666667,0.0,0.20671834625322996,0.05167958656330749,-2,0.0,194.94,92.8,202.56,SG
194.73333333333335,94.87,205.3166666666667,0.44477390666342087,0.044477390666342084,0.044477390666342084,-6,0.5,190.5,97.7,210.18,SG
197.90666666666667,100.36666666666667,214.20666666666668,0.33994334277620397,0.254957507082153,0.056657223796034,4,0.364,199.39,96.43,212.72,SF
197.90666666666667,100.36666666666667,214.20666666666668,0.698835274658708,0.09983361066552972,0.0,1,0.429,190.5,95.24,199.39,SG
192.1933333333333,93.52999999999999,205.1,0.2668360864379715,0.11435832275913066,0.1524777636788409,-1,0.25,194.31,92.94,203.84,PG
,,,0.5709342559565858,0.5190311417787143,0.0,7,0.444,205.74,120.18,213.36,C
200.34,100.2,216.22,0.4787234042553191,0.26595744680851063,0.10638297872340426,5,0.5,201.93,107.68,219.08,PF
196.21333333333334,93.07333333333334,206.16333333333333,0.2626641651031895,0.0375234521575985,0.0375234521575985,-16,0.5,199.39,99.88,212.09,SF
196.21333333333334,93.07333333333334,206.16333333333333,0.6617647058823529,0.22058823529411764,0.07352941176470588,-24,0.538,201.3,111.13,214.0,SF
200.02,98.61,218.44,0.0,0.18376722814949967,0.04594180703737492,-19,0.0,206.38,97.98,221.62,PF
190.28666666666666,88.47666666666667,200.66,0.26992287921207236,0.03856041131601034,0.15424164526404135,-28,0.222,194.31,89.45,198.76,SG
190.28666666666666,88.47666666666667,200.66,0.14302741357055693,0.28605482714111385,0.1072705601779177,-15,0.125,193.68,85.82,205.1,SG
198.33333333333334,100.15333333333332,208.28333333333333,0.20242914979757085,0.16194331983805668,0.04048582995951417,18,0.333,195.58,99.88,198.12,SG
198.33333333333334,100.15333333333332,208.28333333333333,1.304347825884418,0.3260869564711045,0.1397515527733305,24,0.733,193.04,80.73,201.93,SG
193.995,87.63499999999999,201.93,0.3058994902120757,0.08739985434630734,0.131099781519461,12,0.5,182.24,84.82,201.93,PG
202.35666666666665,102.99666666666667,215.90333333333334,0.6352941174975779,0.6352941174975779,0.1411764705550173,5,0.4,200.02,98.61,218.44,PF
200.0233333333333,97.12666666666667,211.45333333333335,1.0537519956302552,0.2873869078991605,0.12772751462184911,8,0.542,203.2,100.97,214.0,SF
204.25666666666666,103.39,217.38,0.37267080736082714,0.37267080736082714,0.07453416147216543,3,0.667,206.38,107.77,219.71,PF
198.96666666666667,89.68666666666667,206.58333333333334,0.5392156862745099,0.09803921568627452,0.04901960784313726,-5,0.25,191.77,86.55,200.02,SG
194.63,83.595,205.1,0.10489510487676659,0.31468531463029975,0.20979020975353319,-8,0.167,184.15,83.73,195.58,PG
200.0233333333333,97.12666666666667,211.45333333333335,0.5213613322923445,0.13034033307308612,0.13034033307308612,6,0.556,198.12,101.51,200.66,SF
194.63,83.595,205.1,0.6918641895333935,0.11531069825556557,0.11531069825556557,26,0.8,193.68,82.28,201.93,PG
198.96666666666667,89.68666666666667,206.58333333333334,0.20281690143130332,0.06760563381043444,0.03380281690521722,23,0.667,203.2,88.44,218.44,SG
194.63,83.595,205.1,0.8754863814932853,0.05836575876621902,0.11673151753243804,24,0.667,193.04,85.55,200.02,PG
200.45000000000002,98.42999999999999,211.24333333333334,0.5572755417956656,0.21671826625387,0.12383900928792571,-8,0.429,200.02,95.71,202.56,SF
202.5666666666667,103.41666666666667,211.45666666666668,0.3912435957513967,0.19562179787569836,0.027945971125099767,-8,0.364,199.39,104.51,219.71,PF
206.38,107.77,219.71,0.7636363637752067,0.38181818188760336,0.0,2,1.0,213.36,109.95,229.87,C
200.45000000000002,98.42999999999999,211.24333333333334,0.43333333333333335,0.16666666666666666,0.06666666666666667,-11,0.455,200.66,91.16,212.09,SF
206.38,107.77,219.71,0.45016077170418006,0.3858520900321543,0.0,-9,0.667,209.55,109.59,219.08,C
193.04,90.41666666666667,203.20000000000002,0.1348314607044565,0.20224719105668476,0.06741573035222825,-1,0.0,196.22,82.19,205.1,SG
189.86666666666667,84.18666666666667,199.17666666666665,0.5065666040325392,0.05628517822583768,0.0,-21,0.571,193.04,85.0,205.1,PG
202.5666666666667,103.41666666666667,211.45666666666668,0.0,0.23828435269869488,0.04765687053973898,-21,0.0,204.47,92.08,221.62,PF
197.48666666666668,97.58333333333333,205.74333333333334,0.43331728450329154,0.08666345690065831,0.0577756379337722,12,0.385,198.12,100.79,201.93,SF
197.48666666666668,97.58333333333333,205.74333333333334,0.5200945626477542,0.14184397163120568,0.09456264775413713,-6,0.8,198.12,102.69,207.01,SF
198.12,101.74000000000001,204.47,0.09592326139088729,0.09592326139088729,0.0,-10,0.111,203.84,85.46,208.92,SF
,,,0.3426791277258567,0.12461059190031153,0.21806853582554517,-17,0.286,187.96,103.06,206.38,PG
198.12,101.74000000000001,204.47,0.47416413368095267,0.0729483282586081,0.10942249238791216,7,0.571,194.31,88.99,196.22,SG
198.12,101.74000000000001,204.47,0.3088803088803089,0.23166023166023167,0.0,10,0.5,194.31,118.3,212.09,PF
192.82666666666668,92.46999999999998,205.95333333333335,0.11560693641618497,0.15414258188824664,0.03853564547206166,-3,0.333,194.31,97.25,208.28,SG
207.01,105.055,221.3,0.5097087378022198,0.32766990287285563,0.03640776698587284,-7,0.667,203.84,102.15,211.46,PF
192.82666666666668,92.46999999999998,205.95333333333335,0.9724950885041743,0.08840864440947038,0.14734774068245066,-5,0.462,191.14,84.5,203.2,PG
192.82666666666668,92.46999999999998,205.95333333333335,0.2267818574269134,0.06479481640768954,0.29157667383460295,-11,0.375,193.04,87.98,213.36,SG
207.01,105.055,221.3,0.19401778493225258,0.2425222311653157,0.0,-19,0.5,210.18,106.14,207.64,PF
192.82666666666668,92.46999999999998,205.95333333333335,0.3053435114503817,0.20356234096692113,0.2544529262086514,2,0.375,189.23,106.78,216.54,SG
192.82666666666668,92.46999999999998,205.95333333333335,0.6256517206727115,0.1251303441345423,0.1251303441345423,-7,0.333,184.15,83.01,201.3,PG
193.2,92.01750000000001,208.44,0.5729166666666667,0.234375,0.10416666666666667,18,0.5,194.31,92.8,205.74,SG
207.01,104.14500000000001,209.55,0.9593023257208289,0.2616279070147715,0.0,3,0.667,207.64,108.23,223.52,C
193.2,92.01750000000001,208.44,0.2782071097372488,0.12364760432766615,0.0,13,0.364,191.77,88.27,205.74,SG
193.2,92.01750000000001,208.44,0.449438202247191,0.1348314606741573,0.0449438202247191,10,0.25,192.4,96.34,206.38,SG
207.01,104.14500000000001,209.55,0.6464646464646465,0.4444444444444444,0.04040404040404041,12,0.625,206.38,101.88,219.08,PF
193.2,92.01750000000001,208.44,0.46915725464277275,0.2085143353967879,0.3649000869443788,16,1.0,190.5,88.72,197.48,PG
202.885,106.82,215.265,0.5905511811488623,0.16535433072168143,0.2125984252135904,5,0.438,205.74,97.52,225.42,SF
194.31000000000003,88.22333333333334,201.72000000000003,0.2238805969910575,0.15991471213646966,0.0959488272818818,19,0.5,201.3,101.51,221.62,SG
194.31000000000003,88.22333333333334,201.72000000000003,0.7036535859269283,0.21650879566982406,0.10825439783491203,8,0.563,190.5,89.81,201.3,SG
194.31000000000003,88.22333333333334,201.72000000000003,0.5516265911525281,0.1697312588161625,0.1697312588161625,16,0.25,191.14,91.53,203.2,SG
194.31000000000003,88.22333333333334,201.72000000000003,0.07920792079207921,0.039603960396039604,0.07920792079207921,-16,0.111,187.96,100.7,205.74,SG
194.31000000000003,88.22333333333334,201.72000000000003,0.3807796918188177,0.10879419766251935,0.0,-18,0.5,190.5,95.62,213.36,SG
199.17999999999998,96.27999999999999,216.11333333333334,0.5513784461152882,0.050125313283208024,0.1754385964912281,-3,0.3,196.85,95.8,205.74,SG
205.74,97.52,225.42,0.6287787182587666,0.14510278113663844,0.07255139056831922,-16,0.579,208.92,117.84,224.79,PF
194.31333333333336,94.28333333333335,208.70666666666668,0.5403192795300598,0.19647973801093083,0.19647973801093083,-14,0.538,194.31,82.05,203.84,PG
194.31333333333336,94.28333333333335,208.70666666666668,0.29569892473118276,0.1881720430107527,0.16129032258064516,-11,0.357,191.77,86.82,195.58,PG
194.31333333333336,94.28333333333335,208.70666666666668,0.6145966707773121,0.0,0.0,10,0.375,183.52,88.99,193.68,PG
199.075,97.84,214.31,0.30942334739803096,0.05625879043600563,0.05625879043600563,-3,0.308,196.22,101.06,212.72,SG
,,,0.5057675243561874,0.10647737354867105,0.13309671693583883,2,0.333,191.14,86.09,201.93,PG
,,,0.34532374100719426,0.14388489208633093,0.14388489208633093,13,0.444,191.14,90.26,200.66,PG
199.075,97.84,214.31,0.11443102350738323,0.19071837251230536,0.11443102350738323,-23,0.167,203.2,111.58,215.26,PF
199.075,97.84,214.31,0.6964285713042091,0.21428571424744897,0.0,-6,0.625,200.02,98.61,206.38,SF
199.81333333333336,103.75,211.45333333333335,0.44174967522232567,0.2338674751177018,0.07795582503923394,3,0.417,199.39,101.06,210.82,SF
199.81333333333336,103.75,211.45333333333335,0.33296337395494713,0.19977802437296827,0.0,6,0.5,198.76,94.62,217.8,SF
200.28,105.155,210.82,0.5473204105527161,0.20524515395726856,0.1710376282977238,-19,0.583,203.2,104.31,212.725,PF
202.56,113.26,213.36,0.4638321369921405,0.2981778023520903,0.06626173385602006,-25,0.286,223.52,94.78,243.84,C
200.28,105.155,210.82,0.4489795918367347,0.2857142857142857,0.12244897959183673,-12,0.667,208.92,105.32,215.9,PF
192.375,93.77499999999999,201.76999999999998,0.5940594058565687,0.0,0.042432814704040624,-9,0.667,193.04,88.36,208.28,SG
192.375,93.77499999999999,201.76999999999998,0.2721774193274015,0.2116935483657567,0.24193548384657912,-21,0.444,194.94,98.16,206.38,SG
202.56,113.26,213.36,0.40358744385569784,0.2690582959037986,0.06726457397594965,-4,1.0,206.38,104.42,220.98,C
196.65999999999997,99.5925,206.85,0.5084745763495339,0.13867488445896378,0.046224961486321256,-5,0.444,198.76,98.88,206.38,SF
201.72,99.33,212.30166666666665,0.7563025210878469,0.06302521009065391,0.18907563027196173,26,0.471,198.0,97.05,208.28,SF
211.88,101.46999999999998,224.155,0.7371794871794872,0.5128205128205129,0.16025641025641027,31,0.421,202.56,113.26,213.36,PF
193.99,93.25999999999999,207.32999999999998,0.7633587786259542,0.061068702290076333,0.183206106870229,27,0.421,185.42,89.99,193.04,PG
195.58,95.13333333333333,207.01333333333332,0.42742653598799174,0.05342831699849897,0.16028495099549692,26,0.6,193.04,92.99,203.2,SG
195.58,95.13333333333333,207.01333333333332,0.12448132780082986,0.20746887966804978,0.0,-3,0.333,193.04,92.35,204.47,SG
195.58,95.13333333333333,207.01333333333332,0.6846846846846847,0.0,0.18018018018018017,-3,0.471,187.96,84.28,203.84,SG
195.58,95.13333333333333,207.01333333333332,0.15138772074829474,0.20185029433105967,0.10092514716552983,-12,0.167,191.77,90.99,198.12,SG
192.82666666666668,92.46999999999998,205.95333333333335,0.9563758387657088,0.10067114092270618,0.20134228184541236,-5,0.538,200.02,98.07,210.18,SF
207.64,108.23,223.52,0.06997084548920943,0.03498542274460471,0.0,-15,0.143,211.46,117.03,227.33,C
192.82666666666668,92.46999999999998,205.95333333333335,0.4519119350577159,0.13904982617160488,0.06952491308580244,-10,0.4,191.77,86.09,200.66,SG
192.82666666666668,92.46999999999998,205.95333333333335,0.23281596449747052,0.13303769399855458,0.16629711749819323,-17,0.333,184.78,82.92,201.3,PG
192.82666666666668,92.46999999999998,205.95333333333335,0.17152658662092626,0.137221269296741,0.03430531732418525,-5,1.0,194.94,109.41,206.38,SF
207.64,108.23,223.52,0.4545454545454546,0.3305785123966942,0.08264462809917356,6,0.455,207.01,111.67,218.44,PF
192.82666666666668,92.46999999999998,205.95333333333335,0.32476319354868244,0.08119079838717061,0.16238159677434122,17,0.5,193.04,97.52,203.2,SG
192.82666666666668,92.46999999999998,205.95333333333335,0.38412291923582004,0.30729833538865603,0.15364916769432801,6,0.5,196.22,89.18,215.26,SG
192.19000000000003,89.02666666666666,204.0466666666667,0.7159247360517739,0.3028912344834428,0.05507113354244414,14,0.5,194.31,92.8,205.74,SG
209.235,114.35,222.885,0.5635062611302767,0.16100178889436478,0.10733452592957653,14,0.5,207.64,108.23,223.52,C
192.19000000000003,89.02666666666666,204.0466666666667,0.2917771883289124,0.23872679045092837,0.18567639257294427,15,0.333,191.77,88.27,205.74,SG
192.19000000000003,89.02666666666666,204.0466666666667,0.4910714285714286,0.08928571428571429,0.08928571428571429,-21,0.286,192.4,96.34,206.38,SG
189.86333333333334,88.84333333333332,201.72000000000003,0.5093378608674598,0.10186757217349195,0.10186757217349195,2,0.8,190.5,88.72,197.48,PG
207.16750000000002,105.66,212.5675,0.4559848004488936,0.0,0.03799873337074114,6,0.333,203.2,102.0,218.44,SF
207.16750000000002,105.66,212.5675,0.6172171088919564,0.2923659989488214,0.06497022198862698,15,0.778,202.56,95.07,214.0,PF
201.61,95.015,203.835,1.1953352769679302,0.11661807580174928,0.23323615160349856,1,0.444,184.15,80.65,190.5,PG
202.88,98.535,216.22,0.4980468750486374,0.2343750000228882,0.1171875000114441,-5,0.5,208.28,113.38,214.63,PF
184.15,80.65,190.5,0.4553415061295972,0.07005253940455342,0.10507880910683012,-2,0.417,205.74,94.78,205.74,PG
202.88,98.535,216.22,0.1675977653631285,0.1675977653631285,0.2793296089385475,27,0.167,202.56,94.89,208.92,SF
202.88,98.535,216.22,0.6489184693259431,0.349417637329354,0.0,-8,0.556,208.28,104.87,213.36,PF
184.15,80.65,190.5,0.5152671754741857,0.1717557251580619,0.05725190838602063,-3,0.75,197.48,95.25,201.93,PG
199.17999999999998,96.27999999999999,216.11333333333334,0.8795235914685775,0.3023362345673235,0.16491067340035828,2,0.647,201.3,111.13,214.0,SF
205.74,97.52,225.42,0.4993065187239945,0.3051317614424411,0.11095700416088766,-5,0.357,206.38,100.61,227.33,PF
199.17999999999998,96.27999999999999,216.11333333333334,0.21374045801526717,0.030534351145038167,0.0,3,0.375,199.39,99.88,212.09,SF
199.17999999999998,96.27999999999999,216.11333333333334,0.42372881355932207,0.02824858757062147,0.1977401129943503,-2,0.545,194.31,89.45,198.76,SG
205.74,97.52,225.42,0.28409090909090906,0.5113636363636364,0.0,8,0.4,206.38,97.98,221.62,PF
198.33333333333334,100.15333333333332,208.28333333333333,0.36933407950412245,0.16787912704732838,0.0,-6,0.364,201.3,101.51,221.62,SG
202.35666666666665,103.87333333333333,217.8066666666667,0.9844559585492227,0.23316062176165803,0.12953367875647667,8,0.481,205.74,97.52,225.42,SF
198.33333333333334,100.15333333333332,208.28333333333333,0.28406102054540355,0.28406102054540355,0.12624934246462383,-5,0.5,190.5,89.81,201.3,SG
198.33333333333334,100.15333333333332,208.28333333333333,0.7619047619047619,0.12698412698412698,0.06349206349206349,-14,0.529,191.14,91.53,203.2,SG
198.33333333333334,100.15333333333332,208.28333333333333,0.15810276679841898,0.4743083003952569,0.07905138339920949,7,0.0,190.5,95.62,213.36,SG
198.33333333333334,100.15333333333332,208.28333333333333,0.4673457159416003,0.07189934091409235,0.07189934091409235,3,0.556,187.96,100.7,205.74,SG
191.13666666666666,85.24666666666667,200.02666666666664,0.31578947372576177,0.23684210529432134,0.07894736843144044,-11,0.4,189.86,100.79,204.47,PG
197.0633333333333,89.08666666666666,205.95333333333335,0.4444444444444444,0.15873015873015872,0.06349206349206349,-14,0.429,194.31,94.89,219.08,SG
201.82999999999998,100.42,211.14,0.4054054054054054,0.23648648648648649,0.03378378378378378,-13,0.417,215.9,93.88,228.6,PF
191.13666666666666,85.24666666666667,200.02666666666664,0.8757187086135089,0.18575851394832008,0.13268465282022862,-3,0.56,194.31,81.65,212.09,PG
203.0,97.51,210.82,0.05434782608695653,0.2173913043478261,0.10869565217391305,6,0.0,205.1,107.32,215.9,C
191.13666666666666,85.24666666666667,200.02666666666664,0.33519553067944197,0.12569832400479072,0.08379888266986049,3,0.429,189.23,88.54,204.47,PG
197.0633333333333,89.08666666666666,205.95333333333335,0.4444444444444444,0.04938271604938271,0.0,13,0.333,190.5,77.29,201.93,SG
200.23666666666668,88.68666666666667,216.53666666666666,0.1523809523809524,0.1523809523809524,0.0380952380952381,7,0.125,200.66,103.33,211.46,SF
210.5,100.6,222.25,0.5970149253731343,0.2736318407960199,0.02487562189054726,-3,0.471,203.0,97.51,210.82,PF
192.82666666666668,92.44333333333334,211.88,0.8255528254716902,0.26535626533018614,0.058968058962263585,8,0.579,198.76,88.0,201.93,SG
192.82666666666668,92.44333333333334,211.88,0.2604449267216012,0.1302224633608006,0.0651112316804003,4,0.25,191.77,75.93,204.47,SG
192.82666666666668,92.44333333333334,211.88,0.18126888217522658,0.060422960725075525,0.060422960725075525,1,0.167,182.88,91.81,193.68,PG
195.36666666666667,98.82333333333332,205.3133333333333,0.35346097206972915,0.13254786452614845,0.08836524301743229,-14,0.25,202.56,97.25,211.46,SF
195.36666666666667,98.82333333333332,205.3133333333333,0.8939828081253849,0.10315186247600595,0.1375358166346746,-8,0.533,198.12,103.15,220.98,SF
191.98000000000002,91.38666666666666,200.44666666666663,0.4802744425385935,0.17152658662092626,0.10291595197255575,-6,0.5,193.04,100.7,210.18,SG
191.98000000000002,91.38666666666666,200.44666666666663,0.684596577017115,0.24449877750611249,0.097799511002445,-26,0.455,188.6,87.09,202.56,PG
191.98000000000002,91.38666666666666,200.44666666666663,0.37844036692907795,0.2064220183249516,0.1032110091624758,-10,0.625,194.94,92.8,202.56,SG
202.245,107.63499999999999,211.135,0.6947368422515235,0.5684210527512465,0.0,2,0.667,206.38,98.25,219.71,C
202.245,107.63499999999999,211.135,0.5490196078431373,0.0784313725490196,0.0,10,0.75,199.39,114.4,215.26,PF
202.35333333333332,99.55,217.38333333333333,0.12591815322684538,0.12591815322684538,0.06295907661342269,3,0.5,197.48,108.95,207.64,PF
192.1933333333333,93.52999999999999,205.1,0.9546258103658958,0.21213906897019905,0.10606953448509952,12,0.421,187.32,86.64,193.04,PG
197.90666666666667,100.36666666666667,214.20666666666668,0.6355140186915887,0.11214953271028037,0.11214953271028037,20,0.462,194.31,90.45,200.66,SG
197.90666666666667,100.36666666666667,214.20666666666668,0.16997167138810199,0.0,0.16997167138810199,-15,0.25,194.31,97.07,207.64,SG
202.35333333333332,99.55,217.38333333333333,0.41315990824990967,0.22953328236106094,0.18362662588884873,3,0.667,207.01,106.32,214.63,PF
197.90666666666667,100.36666666666667,214.20666666666668,0.4351767906500774,0.10879419766251935,0.32638259298755806,7,0.429,194.31,89.04,207.01,SG
197.90666666666667,100.36666666666667,214.20666666666668,0.889487870380192,0.16172506734185307,0.0,-8,0.625,190.5,89.8,205.74,SG
211.88,101.46999999999998,224.155,0.32608695655396114,0.2964426877763283,0.02964426877763283,1,0.5,214.63,107.77,234.95,C
193.99,93.25999999999999,207.32999999999998,0.3538873995017574,0.0965147453186611,0.1930294906373222,4,0.429,180.34,79.38,197.48,PG
211.88,101.46999999999998,224.155,0.38391224869906987,0.16453382087102994,0.0,7,0.429,203.84,116.03,221.62,PF
195.58,95.13333333333333,207.01333333333332,0.48042704634883043,0.16014234878294348,0.21352313171059129,11,0.75,193.68,92.44,207.01,SG
202.35333333333332,102.59666666666665,211.66833333333332,0.22813688212927757,0.19011406844106463,0.1520912547528517,9,1.0,201.93,104.37,220.34,SF
195.58,95.13333333333333,207.01333333333332,0.4171494786598261,0.20857473932991305,0.06952491310997101,0,0.5,194.31,93.98,215.26,SG
